Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity,Cluster,Cluster_Name
41,No,Travel_Rarely,Research & Development,7,2,4,3,2,Manufacturing Director,3,Single,5003,6,14,2,0,6,3,2,2,0.0547611433140116,0.2083333333333333,0.0833333333333333,1.8754142091582733,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,1,1,4,2,4,Manufacturing Director,4,Married,12742,1,16,3,1,3,3,21,11,0.131815256631612,0.2916666666666667,0.0416666666666666,2.69809179616318,10.5,1.75,0.2727272727272727,0.3636363636363636,0.1363636363636363,4,Stagnant Mid-Seniors
27,No,Travel_Rarely,Research & Development,2,4,1,3,2,Manufacturing Director,4,Married,4227,0,18,2,1,2,3,3,2,0.1263283652708776,0.1666666666666666,0.0833333333333333,1.3486673088666734,3.0,1.0,0.5,0.5,0.5,0,Disengaged Juniors
35,No,Travel_Rarely,Research & Development,10,3,2,3,1,Laboratory Technician,4,Divorced,3917,1,20,1,1,4,2,3,1,0.0672376818994127,0.3333333333333333,0.125,4.03087268808536,1.5,1.5,0.5,0.5,1.0,0,Disengaged Juniors
42,No,Travel_Rarely,Sales,5,2,4,3,5,Manager,3,Married,18303,6,13,2,0,3,4,1,0,0.0540064470305414,0.2083333333333333,0.1666666666666666,1.7057566816965637,0.1428571428571428,1.0,0.0,0.0,1.5,2,Senior Stable
50,No,Travel_Rarely,Research & Development,9,3,1,3,1,Laboratory Technician,4,Married,2380,4,18,2,0,5,3,1,0,0.1001218487394957,0.2916666666666667,0.125,1.3087309193077368,0.2,1.0,0.0,0.0,2.5,0,Disengaged Juniors
59,No,Travel_Rarely,Research & Development,2,3,3,2,4,Manufacturing Director,4,Single,13726,3,13,1,0,4,3,5,4,0.0664862305114381,0.2,0.8,1.5966966268501637,1.25,1.0,0.5,0.5,0.6666666666666666,2,Senior Stable
37,Yes,Travel_Rarely,Research & Development,11,2,1,1,2,Healthcare Representative,2,Married,4777,5,15,1,0,2,1,1,0,0.0942034749842998,0.1666666666666666,0.0416666666666666,1.5669716443706072,0.1666666666666666,1.0,0.0,0.0,1.0,0,Disengaged Juniors
55,No,Travel_Frequently,Research & Development,18,4,3,3,2,Healthcare Representative,2,Married,6385,3,14,4,2,3,3,8,6,0.173440877055599,0.2916666666666667,0.75,1.5157703619910892,2.0,1.1428571428571428,0.7777777777777778,0.7777777777777778,0.3333333333333333,1,Overworked Juniors
41,No,Non-Travel,Research & Development,7,1,2,1,5,Research Director,3,Divorced,19973,1,22,2,2,3,3,21,5,0.096604415961548,0.3333333333333333,0.125,5.101504213096843,10.5,3.5,0.7272727272727273,0.4545454545454545,0.1363636363636363,4,Stagnant Mid-Seniors
38,No,Travel_Rarely,Sales,3,4,2,3,2,Sales Executive,4,Single,6861,8,12,3,0,1,3,1,0,0.0935665354904533,0.25,0.5416666666666666,1.637829941728983,0.1111111111111111,1.0,0.0,0.0,0.5,1,Overworked Juniors
26,Yes,Non-Travel,Sales,29,2,2,1,2,Sales Executive,1,Single,4969,8,18,4,0,6,3,2,2,0.1488770376333267,0.2916666666666667,0.2083333333333333,1.605756484019022,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0,Disengaged Juniors
52,Yes,Travel_Rarely,Sales,2,1,1,1,5,Manager,4,Married,19845,1,15,4,1,3,3,32,6,0.1039440665154951,0.25,0.125,1.064046936485039,16.0,4.571428571428571,0.4242424242424242,0.2727272727272727,0.0909090909090909,4,Stagnant Mid-Seniors
44,No,Travel_Rarely,Sales,28,3,4,4,4,Sales Executive,4,Married,13320,3,18,3,1,2,3,12,11,0.1077845345345345,0.25,0.6666666666666666,1.4823751507692713,3.0,1.0,0.8461538461538461,0.8461538461538461,0.1538461538461538,4,Stagnant Mid-Seniors
50,No,Non-Travel,Sales,1,3,4,3,2,Sales Executive,3,Married,6347,0,12,1,1,3,3,18,0,0.1107420828737986,0.25,0.125,1.110878230486556,18.0,18.0,0.3684210526315789,0.6842105263157895,0.1578947368421052,3,High Potential Fast Trackers
36,Yes,Travel_Rarely,Research & Development,16,4,3,4,1,Laboratory Technician,1,Single,2743,1,16,3,0,1,3,17,15,0.1779001093693037,0.2916666666666667,0.2083333333333333,2.329653608025818,8.5,1.0625,0.7222222222222222,0.7777777777777778,0.0555555555555555,4,Stagnant Mid-Seniors
39,No,Travel_Frequently,Research & Development,22,3,4,3,3,Manufacturing Director,1,Single,10880,1,13,3,0,2,3,21,2,0.108328125,0.3333333333333333,0.7916666666666666,3.2074328862564823,10.5,7.0,0.2727272727272727,0.3636363636363636,0.0909090909090909,3,High Potential Fast Trackers
33,No,Non-Travel,Sales,8,1,2,2,1,Sales Representative,4,Single,2342,0,19,4,0,2,2,2,2,0.1589624252775405,0.25,0.1666666666666666,2.033076525470709,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,Disengaged Juniors
45,No,Travel_Rarely,Sales,11,2,4,3,4,Manager,4,Married,17650,3,13,2,1,4,4,9,1,0.1589796033994335,0.2916666666666667,0.125,2.933403645988465,2.25,4.5,0.3,0.1,0.4,2,Senior Stable
32,No,Non-Travel,Research & Development,29,4,4,3,1,Laboratory Technician,3,Single,4025,9,12,2,0,2,3,8,7,0.0575254658385093,0.3333333333333333,0.0833333333333333,2.4880259041346777,0.8,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,1,4,2,4,2,Sales Executive,4,Divorced,9725,0,11,4,1,2,2,15,0,0.0724966580976864,0.25,0.2916666666666667,2.379102944965622,15.0,15.0,0.0625,0.5625,0.125,3,High Potential Fast Trackers
59,No,Travel_Rarely,Sales,1,2,2,3,3,Manager,4,Married,11904,3,14,3,1,1,1,6,0,0.1301629704301074,0.3333333333333333,0.7916666666666666,3.140835743043612,1.5,6.0,0.5714285714285714,0.5714285714285714,0.1428571428571428,2,Senior Stable
45,No,Travel_Rarely,Human Resources,24,4,2,3,1,Human Resources,2,Single,2177,1,16,1,0,3,3,6,0,0.1300597152044096,0.25,0.0833333333333333,1.02591816428779,3.0,6.0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0,Disengaged Juniors
53,No,Travel_Frequently,Sales,2,3,3,2,3,Sales Executive,2,Married,7525,2,12,1,1,2,3,15,6,0.1539548172757475,0.25,0.0833333333333333,1.9500276191764303,5.0,2.142857142857143,0.4375,0.75,0.125,4,Stagnant Mid-Seniors
36,Yes,Travel_Rarely,Research & Development,15,3,1,3,2,Laboratory Technician,3,Divorced,4834,7,14,2,1,3,2,1,0,0.1019259412494828,0.2083333333333333,0.2083333333333333,1.8453738505952533,0.125,1.0,0.0,0.0,1.5,0,Disengaged Juniors
26,Yes,Travel_Frequently,Research & Development,2,3,1,3,1,Research Scientist,1,Married,2042,6,14,2,1,2,3,3,1,0.1704750244857983,0.2083333333333333,0.7083333333333334,1.4367966546089743,0.4285714285714285,1.5,0.5,0.5,0.5,1,Overworked Juniors
34,No,Travel_Rarely,Sales,10,4,3,3,1,Sales Representative,3,Married,2220,1,19,4,1,2,3,1,0,0.1793198198198199,0.3333333333333333,0.7916666666666666,2.5426532680847767,0.5,1.0,0.5,0.0,1.0,1,Overworked Juniors
28,No,Travel_Rarely,Sales,10,1,4,3,1,Sales Representative,2,Married,1052,1,22,2,0,5,3,1,0,0.1501330798479088,0.3333333333333333,0.0,6.711874686928551,0.5,1.0,0.0,0.0,2.5,0,Disengaged Juniors
38,No,Travel_Frequently,Research & Development,3,4,3,3,1,Research Scientist,3,Married,2821,3,16,1,1,2,3,2,2,0.1130450194966324,0.3333333333333333,0.125,2.1716671603684423,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,Disengaged Juniors
50,No,Travel_Rarely,Research & Development,2,4,2,3,5,Research Director,3,Married,19237,2,11,4,1,2,2,8,7,0.1057103498466496,0.2916666666666667,0.7916666666666666,1.7198974841315586,2.6666666666666665,1.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,2,Senior Stable
37,No,Travel_Rarely,Research & Development,3,3,4,3,2,Healthcare Representative,2,Single,4107,3,15,1,0,3,2,4,0,0.07018018018018,0.25,0.0833333333333333,2.382936943810209,1.0,4.0,0.6,0.2,0.6,0,Disengaged Juniors
40,No,Travel_Rarely,Sales,26,3,3,3,2,Sales Executive,1,Married,8396,1,14,2,1,3,2,7,7,0.0924190090519295,0.25,0.0416666666666666,1.4140629296067952,3.5,0.875,0.875,0.625,0.375,0,Disengaged Juniors
26,No,Travel_Frequently,Research & Development,1,1,1,2,1,Research Scientist,3,Divorced,2007,1,13,3,2,5,3,5,1,0.1760787244643746,0.25,0.0833333333333333,2.098115292413125,2.5,2.5,0.5,0.5,0.8333333333333334,0,Disengaged Juniors
46,No,Travel_Rarely,Research & Development,1,4,4,3,5,Research Director,4,Divorced,19627,9,17,4,2,0,3,2,2,0.0699128751210067,0.2916666666666667,0.0833333333333333,2.3571572893609583,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2,Senior Stable
54,No,Travel_Rarely,Sales,2,4,3,2,3,Sales Executive,3,Married,10686,6,11,2,1,4,3,9,7,0.0937170129140931,0.2083333333333333,0.0,1.353495497192439,1.2857142857142858,1.125,0.4,0.0,0.4,2,Senior Stable
56,No,Travel_Frequently,Research & Development,9,3,1,3,1,Research Scientist,3,Married,2942,2,19,2,1,4,3,5,0,0.1750509857239972,0.2916666666666667,0.0833333333333333,1.8003511180337388,1.6666666666666667,5.0,0.6666666666666666,0.5,0.6666666666666666,0,Disengaged Juniors
36,No,Travel_Rarely,Research & Development,12,5,4,2,3,Manufacturing Director,4,Single,8858,0,11,2,0,2,2,14,7,0.1316493565138857,0.2083333333333333,0.0,0.9975217333537691,14.0,1.75,0.5333333333333333,0.5333333333333333,0.1333333333333333,4,Stagnant Mid-Seniors
55,No,Non-Travel,Research & Development,2,1,3,2,4,Manager,1,Single,16756,7,15,2,0,3,4,9,6,0.0533015039388875,0.25,0.125,1.9044106771705036,1.125,1.2857142857142858,0.7,0.2,0.3,2,Senior Stable
43,No,Travel_Rarely,Sales,25,3,3,2,3,Sales Executive,4,Divorced,10798,5,13,3,1,5,3,1,0,0.1056964252639377,0.2916666666666667,0.0833333333333333,2.9573614579886733,0.1666666666666666,1.0,0.0,0.0,2.5,2,Senior Stable
20,Yes,Travel_Frequently,Sales,9,3,4,3,1,Sales Representative,4,Single,2323,1,14,2,0,3,3,2,0,0.173590185105467,0.2083333333333333,0.5833333333333334,1.2162457936608777,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1,Overworked Juniors
21,Yes,Travel_Rarely,Research & Development,10,3,3,2,1,Laboratory Technician,1,Single,1416,1,13,1,0,6,2,1,1,0.066412429378531,0.25,0.0833333333333333,1.208840757594477,0.5,0.5,0.0,0.0,3.0,0,Disengaged Juniors
46,No,Travel_Rarely,Research & Development,8,4,4,2,2,Research Scientist,1,Divorced,4615,8,23,1,3,2,3,16,1,0.1605005417118093,0.3333333333333333,0.7916666666666666,6.997842408768583,1.7777777777777777,8.0,0.7647058823529411,0.4117647058823529,0.1176470588235294,1,Overworked Juniors
51,Yes,Travel_Rarely,Research & Development,4,4,1,3,1,Research Scientist,3,Married,2461,9,12,3,3,2,4,10,2,0.0839333604225924,0.25,0.75,1.825122495355412,1.0,3.333333333333333,0.0,0.6363636363636364,0.1818181818181818,1,Overworked Juniors
28,Yes,Non-Travel,Research & Development,24,2,2,2,3,Healthcare Representative,1,Single,8722,1,12,1,0,2,2,10,1,0.0554333868378811,0.2916666666666667,0.125,2.1132861692666776,5.0,5.0,0.6363636363636364,0.8181818181818182,0.1818181818181818,0,Disengaged Juniors
26,No,Travel_Rarely,Research & Development,1,2,1,2,1,Laboratory Technician,1,Married,3955,1,16,1,2,2,3,5,1,0.0937193426042983,0.25,0.0833333333333333,1.9929872739612544,2.5,2.5,0.5,0.5,0.3333333333333333,0,Disengaged Juniors
30,No,Travel_Rarely,Research & Development,20,3,3,3,2,Manufacturing Director,1,Married,9957,0,15,3,1,1,2,6,0,0.0859244752435471,0.3333333333333333,0.2083333333333333,1.3637177323271423,6.0,6.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,3,High Potential Fast Trackers
41,No,Travel_Rarely,Research & Development,7,2,2,4,1,Research Scientist,3,Married,3376,1,13,3,0,3,3,10,0,0.173696682464455,0.25,0.1666666666666666,1.8616109087201165,5.0,10.0,0.5454545454545454,0.7272727272727273,0.2727272727272727,3,High Potential Fast Trackers
38,No,Travel_Rarely,Research & Development,17,1,3,2,3,Healthcare Representative,3,Married,8823,0,18,1,1,4,2,19,1,0.1582545619403831,0.25,0.0416666666666666,1.6968756167448726,19.0,9.5,0.45,0.45,0.2,3,High Potential Fast Trackers
40,No,Travel_Rarely,Research & Development,20,4,1,3,3,Healthcare Representative,4,Married,10322,4,20,4,1,6,3,11,11,0.1616421236194535,0.3333333333333333,0.0833333333333333,5.6799344366192175,2.2,0.9166666666666666,0.8333333333333334,0.0833333333333333,0.5,4,Stagnant Mid-Seniors
27,No,Non-Travel,Research & Development,8,5,1,1,1,Laboratory Technician,3,Married,4621,1,19,4,3,4,3,3,1,0.0898679939407054,0.2916666666666667,0.0,1.979604856036323,1.5,1.5,0.5,0.5,1.0,0,Disengaged Juniors
55,No,Travel_Frequently,Research & Development,2,1,4,3,3,Manufacturing Director,2,Married,10976,3,18,2,1,4,3,3,1,0.1119269314868804,0.2916666666666667,0.1666666666666666,2.2730714765659754,0.75,1.5,0.5,0.5,1.0,2,Senior Stable
28,No,Travel_Rarely,Research & Development,10,3,3,3,2,Research Scientist,3,Single,3660,3,13,4,0,4,4,8,1,0.1389726775956285,0.2083333333333333,0.0833333333333333,1.8740590106753323,2.0,4.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0,Disengaged Juniors
44,Yes,Travel_Rarely,Human Resources,1,2,2,2,3,Human Resources,1,Married,10482,9,14,4,1,1,3,20,3,0.1651516886090441,0.25,0.125,1.821641390797193,2.0,5.0,0.2857142857142857,0.2857142857142857,0.0476190476190476,2,Senior Stable
33,No,Travel_Rarely,Research & Development,5,3,4,2,3,Healthcare Representative,4,Divorced,7119,4,15,3,1,2,3,3,1,0.0719412838881864,0.2916666666666667,0.0833333333333333,1.610537293971022,0.6,1.5,0.5,0.5,0.5,0,Disengaged Juniors
35,Yes,Travel_Rarely,Sales,4,3,4,3,3,Sales Executive,1,Single,9582,0,22,1,0,2,3,8,4,0.0753109997912752,0.3333333333333333,0.875,4.064325176857191,8.0,1.6,0.7777777777777778,0.7777777777777778,0.2222222222222222,1,Overworked Juniors
33,Yes,Travel_Frequently,Research & Development,29,4,1,2,2,Research Scientist,3,Single,4508,1,22,2,0,4,3,13,3,0.1628970718722271,0.3333333333333333,0.0833333333333333,4.46455795822638,6.5,3.25,0.5,0.5714285714285714,0.2857142857142857,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,15,2,1,3,1,Laboratory Technician,3,Divorced,2207,1,16,4,1,5,2,4,2,0.139542365201631,0.3333333333333333,0.0833333333333333,1.7656472475118086,2.0,1.3333333333333333,0.4,0.4,1.0,0,Disengaged Juniors
34,No,Travel_Frequently,Research & Development,3,1,1,3,2,Healthcare Representative,4,Single,7756,0,17,3,0,1,2,6,0,0.0794894275399691,0.2916666666666667,0.0,1.4359036042984723,6.0,6.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0,Disengaged Juniors
37,No,Travel_Rarely,Sales,10,4,4,2,2,Sales Executive,4,Divorced,6694,2,14,3,3,5,3,1,0,0.1574738571855393,0.2916666666666667,0.6666666666666666,2.19046094769018,0.3333333333333333,1.0,0.0,0.0,2.5,1,Overworked Juniors
25,Yes,Travel_Rarely,Research & Development,4,1,4,3,1,Laboratory Technician,4,Married,3691,1,15,2,1,3,4,7,5,0.160682741804389,0.2916666666666667,0.8333333333333334,1.5452491325278068,3.5,1.1666666666666667,0.875,0.75,0.375,1,Overworked Juniors
26,Yes,Travel_Rarely,Research & Development,21,3,1,3,1,Laboratory Technician,3,Divorced,2377,1,20,3,1,0,2,1,0,0.1036348338241481,0.3333333333333333,0.0416666666666666,5.731743574770248,0.5,1.0,0.5,0.0,0.0,0,Disengaged Juniors
33,Yes,Travel_Rarely,Research & Development,25,3,1,2,1,Research Scientist,2,Single,2313,4,20,2,0,0,3,2,2,0.1693947254647643,0.3333333333333333,0.6666666666666666,6.522101607407747,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,Overworked Juniors
42,No,Travel_Rarely,Research & Development,2,2,4,3,4,Manager,1,Married,17665,0,17,4,1,3,3,22,13,0.1464279649023493,0.2916666666666667,0.125,1.9610711916796444,22.0,1.5714285714285714,0.2608695652173913,0.3043478260869565,0.1304347826086956,4,Stagnant Mid-Seniors
28,Yes,Travel_Frequently,Research & Development,1,3,1,2,1,Laboratory Technician,2,Divorced,2596,1,15,1,2,2,3,1,0,0.1621995377503852,0.25,0.0416666666666666,2.434733674280848,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
50,Yes,Travel_Frequently,Sales,1,4,4,3,2,Sales Executive,3,Single,4728,3,14,4,0,4,3,0,0,0.0881049069373943,0.25,0.7083333333333334,1.6893625699244506,0.0,0.0,0.0,0.0,4.0,1,Overworked Juniors
33,No,Travel_Frequently,Sales,7,3,4,3,2,Sales Executive,2,Married,4302,0,17,3,1,3,3,3,0,0.1306834030683402,0.25,0.125,1.5489189144272155,3.0,3.0,0.5,0.5,0.75,0,Disengaged Juniors
34,No,Non-Travel,Research & Development,3,4,3,2,1,Research Scientist,4,Married,2979,3,17,4,3,2,3,0,0,0.132134944612286,0.25,0.0833333333333333,1.1658122405421096,0.0,0.0,0.0,0.0,2.0,0,Disengaged Juniors
48,No,Non-Travel,Research & Development,1,4,1,4,4,Manager,4,Single,16885,2,22,3,0,3,2,5,2,0.0554640213206987,0.3333333333333333,0.1666666666666666,6.39517977422458,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.1666666666666666,0.5,2,Senior Stable
45,No,Non-Travel,Sales,9,4,2,2,2,Sales Executive,3,Married,5593,1,13,4,1,2,3,15,4,0.0615179688896834,0.25,0.0833333333333333,2.2536826503040173,7.5,3.0,0.625,0.75,0.125,0,Disengaged Juniors
52,No,Travel_Rarely,Research & Development,7,4,2,3,3,Healthcare Representative,2,Single,10445,7,19,4,0,4,3,8,4,0.0788530397319292,0.25,0.125,2.1186157308358107,1.0,1.6,0.6666666666666666,0.0,0.4444444444444444,2,Senior Stable
38,No,Travel_Rarely,Sales,10,4,3,2,3,Sales Executive,3,Divorced,8740,0,14,2,2,2,3,8,2,0.1703970251716247,0.2916666666666667,0.7083333333333334,1.308273855556909,8.0,2.6666666666666665,0.7777777777777778,0.7777777777777778,0.2222222222222222,1,Overworked Juniors
29,No,Travel_Rarely,Research & Development,28,4,3,3,1,Research Scientist,4,Divorced,2514,4,22,1,1,1,3,7,1,0.087708830548926,0.3333333333333333,0.0833333333333333,4.651233445648398,1.4,3.5,0.625,0.875,0.125,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,3,3,4,3,3,Manufacturing Director,2,Divorced,7655,0,17,2,3,3,2,9,1,0.0538876551273677,0.2916666666666667,0.0833333333333333,1.3175456677326731,9.0,4.5,0.7,0.7,0.3,3,High Potential Fast Trackers
46,No,Travel_Rarely,Sales,3,1,1,3,4,Manager,3,Married,17465,3,12,4,1,3,3,12,4,0.1108525622673919,0.3333333333333333,0.0416666666666666,3.053102793541224,3.0,2.4,0.6923076923076923,0.6923076923076923,0.2307692307692307,2,Senior Stable
38,No,Travel_Rarely,Sales,2,2,4,3,3,Sales Executive,2,Single,7351,7,16,3,0,2,3,1,0,0.1217154128689973,0.2916666666666667,0.0833333333333333,2.629342595654396,0.125,1.0,0.0,0.0,1.0,0,Disengaged Juniors
43,No,Travel_Frequently,Research & Development,27,3,3,3,3,Manufacturing Director,1,Married,10820,8,11,3,1,1,3,8,0,0.1090462107208871,0.2916666666666667,0.125,2.528230533500713,0.8888888888888888,8.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,3,High Potential Fast Trackers
39,Yes,Travel_Frequently,Research & Development,2,3,1,3,4,Healthcare Representative,4,Divorced,12169,7,11,4,3,4,3,18,11,0.1415029994247679,0.2083333333333333,0.0833333333333333,1.0383165114396289,2.25,1.5,0.3684210526315789,0.2631578947368421,0.2105263157894736,4,Stagnant Mid-Seniors
40,No,Travel_Rarely,Research & Development,14,3,3,2,5,Research Director,3,Single,19626,1,14,1,0,2,4,20,4,0.0779231631509222,0.2083333333333333,0.125,2.059184204925196,10.0,4.0,0.3333333333333333,0.4285714285714285,0.0952380952380952,2,Senior Stable
21,No,Travel_Rarely,Research & Development,1,1,4,2,1,Research Scientist,2,Single,2070,1,11,3,0,6,4,2,2,0.1283333333333333,0.25,0.5833333333333334,1.9560272206042344,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1,Overworked Juniors
39,No,Non-Travel,Research & Development,9,3,3,3,2,Laboratory Technician,2,Single,6782,9,15,3,0,2,2,5,0,0.1124609259805367,0.0833333333333333,0.0833333333333333,0.6652230287876426,0.5,5.0,0.6666666666666666,0.5,0.3333333333333333,0,Disengaged Juniors
36,No,Non-Travel,Research & Development,18,4,1,3,2,Manufacturing Director,4,Single,7779,2,20,1,0,0,3,11,0,0.1237806916056047,0.3333333333333333,0.125,3.768925281870408,3.6666666666666665,11.0,0.75,0.75,0.0,3,High Potential Fast Trackers
31,No,Travel_Frequently,Sales,20,3,3,4,1,Sales Representative,4,Married,2791,0,12,1,1,4,3,2,2,0.1055858115370835,0.2083333333333333,0.0416666666666666,1.9965579882523208,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,2,1,1,2,1,Research Scientist,2,Married,3201,0,17,1,0,2,1,5,0,0.0797688222430491,0.3333333333333333,0.0416666666666666,1.985017945238972,5.0,5.0,0.5,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
35,No,Travel_Frequently,Sales,11,2,4,3,2,Sales Executive,4,Divorced,4968,1,11,4,1,3,3,5,0,0.1258152173913043,0.2916666666666667,0.2916666666666667,1.4472150582295762,2.5,5.0,0.3333333333333333,0.3333333333333333,0.5,0,Disengaged Juniors
49,No,Travel_Rarely,Sales,8,4,4,2,4,Sales Executive,2,Married,13120,6,17,2,1,3,3,9,2,0.1190114329268293,0.25,0.0833333333333333,1.4272107585832814,1.2857142857142858,3.0,0.8,0.3,0.3,2,Senior Stable
34,No,Travel_Frequently,Research & Development,2,2,4,3,2,Manufacturing Director,3,Single,4033,2,11,4,0,3,2,3,0,0.077731217455988,0.2916666666666667,0.2083333333333333,1.3106580910645682,1.0,3.0,0.5,0.5,0.75,0,Disengaged Juniors
29,No,Travel_Frequently,Research & Development,10,3,4,3,1,Research Scientist,2,Divorced,3291,0,14,4,2,2,2,7,1,0.1546551200243086,0.25,0.0416666666666666,2.2075530944512463,7.0,3.5,0.625,0.125,0.25,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,29,3,2,1,2,Laboratory Technician,4,Single,4272,4,19,1,0,3,3,1,0,0.0916619850187265,0.25,0.0833333333333333,1.768617191796135,0.2,1.0,0.0,0.0,1.5,0,Disengaged Juniors
29,No,Travel_Rarely,Research & Development,8,1,2,2,2,Manufacturing Director,4,Married,5056,1,15,3,1,2,2,10,1,0.0915308544303797,0.3333333333333333,0.7083333333333334,2.649132309375056,5.0,5.0,0.6363636363636364,0.1818181818181818,0.1818181818181818,1,Overworked Juniors
